dataset_root,filename,path,text,label_length,orig_width,orig_height,scaled_width,source_group
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,103_25.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/103_25.jpg,Tổ 8 Tân An Tân Vĩnh Hiệp Thị Xã Tân Uyên Bình Dươn,51,1744,108,1550,crop:103
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,103_26.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/103_26.jpg,Tổ 37 Khu 2 Mông Dương Tp Cẩm Phả Quảng Ninh,44,1745,109,1537,crop:103
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_0.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_0.jpg,Thôn Đông Ba Nhậi Thịnh Nhân Hà Nam,35,1850,132,1345,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_1.jpg,Đông Thuận Thới Lai Tp Cần Thơ,30,1848,130,1365,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_2.jpg,64 Bis Nguyễn Du P Bến Nghé Quận 5 Tp Hồ Chí Minh,49,1845,126,1406,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_3.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_3.jpg,Tổ 91 Phú Xá Tp Thái Nguyên Thái Nguyên,39,1845,123,1440,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_4.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_4.jpg,Ấp Đầu Giồng A Mỹ Chánh Châu Thành Trà Vinh,43,1845,123,1440,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_5.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_5.jpg,Phú Hưng Phú Tân An Giang,25,1845,123,1440,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_6.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_6.jpg,Tổ 89 Hoà Phát Cẩm Lệ Đà Nẵng,29,1844,122,1451,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_7.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_7.jpg,Hà Trì 9 Hà Cầu Hà Đông Hà Nội,30,1844,122,1451,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_8.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_8.jpg,Long Hưng Mỹ Tú Sóc Trăng,25,1844,122,1451,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_9.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_9.jpg,Phường 35 Gò Vấp Hồ Chí Minh,28,1843,120,1474,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_10.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_10.jpg,Thôn 5 Quỳnh Đôi Quỳnh Lưu Nghệ An,34,1843,120,1474,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_11.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_11.jpg,Thôn Đằng Thành Mương Mán Hàm Thuận Nam Bình Thuận,50,1842,117,1511,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_12.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_12.jpg,Bùi Chu Bắc Sơn Trảng Bom Đồng Nai,34,1841,115,1537,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_13.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_13.jpg,Bình Trị Đông B Bình Tân Tp Hồ Chí Minh,39,1840,116,1523,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_14.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_14.jpg,Ngọc Đông Mỹ Xuyên Sóc Trăng,28,1839,115,1535,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_15.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_15.jpg,E72 25 24 C/c Belle1a P Phú Mỹ Quận 9 Tp Hồ Chí Minh,52,1838,117,1508,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_16.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_16.jpg,Tổ 8 Phúc Diễn Bắc Từ Liêm Hà Nội,33,1838,117,1508,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_17.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_17.jpg,Ấp Phạm Thành Hơn B An Thạnh 3 Cù Lao Dung Sóc Trăng,52,1838,118,1495,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_18.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_18.jpg,Thừa Đất 42 Tbđ 65 Tdp 6 La Khê Hà Đông Hà Nội,46,1837,121,1457,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_19.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_19.jpg,36 Giồng Chủ Tân Lợi Thạnh Giồng Trôm Bến Tre,45,1837,121,1457,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_20.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_20.jpg,625/59 Đoàn Văn Bơ Phường 15 Quận 1 Hồ Chí Minh,47,1837,122,1446,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_21.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_21.jpg,Vĩnh Quới Thị Trấn Vĩnh Thạnh Vĩnh Thạnh Cần Thơ,48,1837,122,1446,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_22.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_22.jpg,189/61 Đường Số 36 Phường 7 Gò Vấp Tp Hồ Chí Minh,49,1836,121,1457,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_23.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_23.jpg,Tổ 52 Đồng Tâm Thành Phố Yên Bái Yên Bái,40,1834,122,1443,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_24.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_24.jpg,Thôn Đồng Lâm Hồng Minh Hưng Hà Thái Bình,41,1834,121,1455,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_25.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_25.jpg,Nước Chảy Vĩnh Bình Bắc Vĩnh Thuận Kiên Giang,45,1833,122,1442,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_26.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_26.jpg,Quảng Thắng Thành Phố Thanh Hoá Thanh Hoá,41,1832,124,1418,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_0.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_0.jpg,667/13 Bùi Thị Xuân Phường 16 Tân Bình Tp Hồ Chí Minh,53,1968,142,1330,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_1.jpg,Mỹ Bình Thành Phố Long Xuyên An Giang,37,1956,138,1361,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_2.jpg,Ấp Thuận Hoà Gia Hoà 5 Mỹ Xuyên Sóc Trăng,41,1947,133,1405,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_3.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_3.jpg,Trung Phú 3 Điện Minh Thị Xã Điện Bàn Quảng Nam,47,1940,125,1490,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_4.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_4.jpg,Kp Trung Hoá Tam Quan Nam Hoài Nhơn Bình Định,45,1935,115,1615,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_5.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_5.jpg,Tân Thuận Tây Tp Cao Lãnh Đồng Tháp,35,1933,117,1586,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_6.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_6.jpg,Ấp Tân Dân An Xuyên Thành Phố Cà Mau Cà Mau,43,1931,116,1598,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_7.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_7.jpg,Tdp Số 5 Trung Văn Nam Từ Liêm Hà Nội,37,1930,117,1584,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_8.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_8.jpg,Kiên Giang,10,1929,118,1569,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_9.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_9.jpg,Khu Chiềng Lởn Kiệt Sơn Tân Sơn Phú Thọ,39,1928,117,1582,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_10.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_10.jpg,Giai Xuân Huyện Tân Kỳ Nghệ An,30,1927,115,1609,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_11.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_11.jpg,Ấp Tân Hưng Tân Hạnh Long Hồ Vĩnh Long,38,1927,110,1682,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_12.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_12.jpg,Đồng Văn Thanh Chương Nghệ An,29,1927,111,1667,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_13.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_13.jpg,Xóm Lợi B Phượng Tiến Định Hoá Thái Nguyên,42,1927,111,1667,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_14.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_14.jpg,Định Công Yên Định Thanh Hoá,28,1927,109,1697,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_15.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_15.jpg,Lộc Hạ Thành Phố Nam Định Nam Định,34,1927,110,1682,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_16.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_16.jpg,Đông Dinh Diên Toàn Diên Khánh Khánh Hoà,40,1926,108,1712,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_17.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_17.jpg,3b2 Quang Trung Phường 76 Gò Vấp Tp Hồ Chí Minh,47,1926,109,1696,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_18.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_18.jpg,Số 4 Ngách 77/8 Nhân Hoà Nhân Chính Thanh Xuân Hà Nội,53,1927,110,1682,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_19.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_19.jpg,Tân Hồng Đồng Tháp,18,1929,111,1668,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_20.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_20.jpg,Phượng Lâu Việt Xuân Vĩnh Tường Vĩnh Phúc,41,1932,113,1641,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_21.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_21.jpg,Nguyên Kinh 7 Minh Quang Kiến Xương Thái Bình,45,1935,114,1629,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_22.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_22.jpg,Thôn Nà Đon Phú Nam Bắc Mê Hà Giang,35,1939,117,1591,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_23.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_23.jpg,Hàng Trạm Yên Thuỷ Hoà Bình,27,1946,123,1519,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_24.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_24.jpg,Thái Học Bình Giang Hải Dương,29,1954,128,1466,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_25.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_25.jpg,55 N T Thạnh Long Thạnh Mỹ Tp Thủ Đức Hồ Chí Minh,49,1966,124,1522,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,11_26.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/11_26.jpg,83 Nam Hoà Kp9 Phước Long A Tp Thủ Đức Hồ Chí Minh,50,1980,124,1533,crop:11
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_0.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_0.jpg,Khóm Phú Mỹ Tt Cái Tàu Hạ Châu Thành Đồng Tháp,46,1683,122,1324,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_1.jpg,Ấp Phước Hữu Long Phước Tp Bà Rịa Bà Rịa Vũng Tàu,49,1684,118,1370,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_2.jpg,Vĩnh Trường An Phú An Giang,27,1684,116,1394,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_3.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_3.jpg,Ấp Long Giêng Phước Hậu Cần Giuộc Long An,41,1685,114,1419,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_4.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_4.jpg,74/74/5 Bạch Đằng Phường 4 Tp Vũng Tàu Br V Tàu,47,1685,113,1432,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_5.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_5.jpg,Ấp 3 Lương Nghĩa Long Mỹ Hậu Giang,34,1686,113,1432,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_6.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_6.jpg,Tân Minh Hàm Tân Bình Thuận,27,1686,113,1432,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_7.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_7.jpg,Tt Bảo Lạc Bảo Lạc Cao Bằng,27,1686,114,1420,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_8.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_8.jpg,Khóm 9 Phường 7 Thành Phố Bạc Liêu Bạc Liêu,43,1686,115,1407,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_9.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_9.jpg,Tân Lợi Hớn Quản Bình Phước,27,1686,114,1420,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_10.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_10.jpg,877/912 Nguyễn Tri Phương P39 Quận 11 Tp Hồ Chí Minh,52,1686,115,1407,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_11.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_11.jpg,Phường Kinh Bắc Tp Bắc Ninh Bắc Ninh,36,1686,113,1432,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_12.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_12.jpg,Minh Sơn Triệu Sơn Thanh Hoá,28,1687,114,1421,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_13.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_13.jpg,51a Kv Thạnh Huề Thường Thạnh Cái Răng Cần Thơ,46,1687,114,1421,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_14.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_14.jpg,Thiệu Hoà Thiệu Hoá Thanh Hoá,29,1688,114,1421,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_15.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_15.jpg,Mỹ Thạnh Trung 7 Hoà Phong Tây Hoà Phú Yên,42,1689,115,1410,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_16.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_16.jpg,Ấp Trại Lưới A Đất Mới Năm Căn Cà Mau,37,1689,114,1422,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_17.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_17.jpg,Phú Lộc Tam Bình Vĩnh Long,26,1690,114,1423,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_18.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_18.jpg,Kim Mỹ Kim Sơn Ninh Bình,24,1691,115,1412,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_19.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_19.jpg,Hoà Bình 1 Tây Hoà Phú Yên,26,1692,115,1412,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_20.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_20.jpg,8/148/74/42 Nguyễn Sơn Bồ Đề Long Biên Hà Nội,45,1692,117,1388,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_21.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_21.jpg,Bình Chương Bình Sơn Quảng Ngãi,31,1693,118,1377,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_22.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_22.jpg,Thôn Đoài Thuỵ Trình Thái Thuỵ Thái Bình,40,1693,117,1389,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_23.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_23.jpg,Khu 7 Hoà Lạc Thành Phố Móng Cái Quảng Ninh,43,1693,117,1389,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_24.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_24.jpg,Huyện Thạch Hà Hà Tĩnh,22,1694,116,1402,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_25.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_25.jpg,997/2a Châu Thị Tuê Mỹ Long Long Xuyên An Giang,47,1695,116,1403,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,110_26.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/110_26.jpg,Xóm 8 Con Thoi Kim Sơn Ninh Bình,32,1696,116,1404,crop:110
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,111_0.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/111_0.jpg,Đội 72 Tả Thanh Oai Thanh Trì Hà Nội,36,1664,117,1365,crop:111
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,111_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/111_1.jpg,Liêm Phong Thanh Liêm Hà Nam,28,1663,114,1400,crop:111
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,111_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/111_2.jpg,Xóm Tân Lập Văn Lăng Đồng Hỷ Thái Nguyên,40,1663,112,1425,crop:111
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,111_3.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/111_3.jpg,Tt Cù Lao Dung Cù Lao Dung Sóc Trăng,36,1662,111,1437,crop:111
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,111_4.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/111_4.jpg,Thôn Tả Hà Văn Lý Lý Nhân Hà Nam,32,1662,111,1437,crop:111
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,111_5.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/111_5.jpg,Hoà Phú 7v An Châu Châu Thành An Giang,38,1662,110,1450,crop:111
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,111_6.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/111_6.jpg,Hiệp Đức Cai Lậy Tiền Giang,27,1661,110,1450,crop:111
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,111_7.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/111_7.jpg,Phú Ân Nam 9 Diên An Diên Khánh Khánh Hoà,41,1661,110,1450,crop:111
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,111_8.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/111_8.jpg,87/7/63 Đường 27 Hiệp Bình Chánh Tp Thủ Đức Hồ Chí Minh,55,1660,110,1449,crop:111
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,111_9.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/111_9.jpg,Thôn Phong Phú Nga Phú Nga Sơn Thanh Hoá,40,1659,110,1448,crop:111
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,111_10.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/111_10.jpg,Xã Châu Lý Huyện Quỳ Hợp Nghệ An,32,1658,110,1447,crop:111
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,111_11.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/111_11.jpg,Thôn Tiên Phong Nội Hoàng Yên Dũng Bắc Giang,44,1657,109,1459,crop:111
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,111_12.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/111_12.jpg,Tổ 15 Thượng 9 Thường Thới Tiền Hồng Ngự Đồng Tháp,50,1656,107,1486,crop:111
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,111_13.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/111_13.jpg,62/7 Trần Phú Cái Khế Ninh Kiều Cần Thơ,39,1656,107,1486,crop:111
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,111_14.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/111_14.jpg,Cần Đước Long An,16,1655,107,1485,crop:111
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,111_15.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/111_15.jpg,Phúc An Yên Bình Yên Bái,24,1655,107,1485,crop:111
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,111_16.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/111_16.jpg,Nam Hồng Đông Anh Hà Nội,24,1654,107,1484,crop:111
